time,open,high,low,close,volume,I,y,b,f,c,x
1639856040000,5.0892,5.0901,5.085,5.0851,515,1639856099999,2620.6596,14,336,1710.1424,0
1639856100000,5.085,5.0938,5.083,5.0938,1069,1639856159999,5440.4699,21,992,5048.6514,0
1639856160000,5.0938,5.0938,5.0907,5.0938,41,1639856219999,208.8197,4,27,137.5326,0
1639856220000,5.0951,5.0988,5.0951,5.0986,871,1639856279999,4439.7672,25,751,3828.217,0
1639856280000,5.0987,5.0987,5.0856,5.0856,1194,1639856339999,6083.9895,29,114,580.4075,0
1639856340000,5.0896,5.0949,5.0877,5.0949,827,1639856399999,4210.4795,14,705,3589.5594,0
1639856400000,5.0923,5.095,5.0884,5.0931,250,1639856459999,1272.9977,12,26,132.4156,0
1639856460000,5.0944,5.0947,5.09,5.0909,201,1639856519999,1023.8169,7,29,147.7322,0
1639856520000,5.0916,5.1,5.0914,5.0999,1451,1639856579999,7396.3278,30,1331,6785.2548,0
1639856580000,5.0975,5.1047,5.0975,5.1047,3273,1639856639999,16692.402,59,3207,16355.8239,0
1639856640000,5.1045,5.1047,5.1014,5.1015,456,1639856699999,2326.7716,9,168,857.1745,0
1639856700000,5.1015,5.1115,5.1006,5.11,4470,1639856759999,22824.5314,101,3975,20297.4403,0
1639856760000,5.1079,5.1145,5.1053,5.1125,8286,1639856819999,42354.539,76,6325,32338.8174,0
1639856820000,5.112,5.12,5.1104,5.1104,6034,1639856879999,30853.9382,86,1415,7240.258,0
1639856880000,5.1121,5.1123,5.1121,5.1121,113,1639856939999,577.6783,5,6,30.6726,0
1639856940000,5.109,5.1104,5.105,5.1104,780,1639856999999,3983.4122,18,178,909.1072,0
1639857000000,5.1121,5.1126,5.1062,5.1092,656,1639857059999,3352.5275,7,436,2228.105,0
1639857060000,5.1094,5.1109,5.1053,5.1053,961,1639857119999,4908.3713,8,370,1889.8513,0
1639857120000,5.1045,5.1051,5.0972,5.1051,1230,1639857179999,6275.3037,35,849,4332.479,0
1639857180000,5.101,5.1088,5.1008,5.1088,357,1639857239999,1822.6678,19,46,234.9432,0
1639857240000,5.108,5.108,5.1015,5.1015,110,1639857299999,561.509,3,107,546.2045,0
1639857300000,5.1074,5.1074,5.1034,5.1041,496,1639857359999,2531.4815,13,101,515.61,0
1639857360000,5.1034,5.1034,5.0988,5.0988,264,1639857419999,1346.2891,10,18,91.8218,0
1639857420000,5.097,5.0995,5.096,5.0968,199,1639857479999,1014.3361,13,18,91.7668,0
1639857480000,5.1041,5.1041,5.1013,5.1025,184,1639857539999,938.7424,6,175,892.8307,0
1639857540000,5.1041,5.1101,5.1041,5.1079,826,1639857599999,4219.2873,12,826,4219.2873,0
1639857600000,5.1083,5.1104,5.1083,5.1084,352,1639857659999,1798.4128,15,193,986.1762,0
1639857660000,5.1095,5.1117,5.1084,5.1091,542,1639857719999,2769.5271,11,514,2626.4919,0
1639857720000,5.109,5.109,5.0943,5.0943,2724,1639857779999,13897.7923,42,384,1958.8723,0
1639857780000,5.0943,5.0943,5.0832,5.0914,5189,1639857839999,26397.6197,68,3081,15673.6408,0
1639857840000,5.0951,5.1009,5.0948,5.1009,1236,1639857899999,6302.3243,19,398,2029.5745,0
1639857900000,5.0964,5.0965,5.0929,5.0945,282,1639857959999,1436.754,9,126,641.7475,0
1639857960000,5.0942,5.096,5.0855,5.0865,950,1639858019999,4836.0385,23,449,2287.317,0
1639858020000,5.0865,5.0903,5.0865,5.0878,267,1639858079999,1358.5397,11,96,488.4997,0
1639858080000,5.0881,5.0949,5.0881,5.0949,1943,1639858139999,9893.9193,8,1922,9786.9264,0
1639858140000,5.0923,5.0923,5.0897,5.0902,52,1639858199999,264.7235,5,34,173.0831,0
1639858200000,5.093,5.1002,5.0915,5.1002,287,1639858259999,1462.712,19,55,280.3054,0
1639858260000,5.0988,5.1002,5.0958,5.0958,3705,1639858319999,18886.5449,33,93,474.0859,0
1639858320000,5.0956,5.0956,5.09,5.0919,843,1639858379999,4293.049,13,17,86.5938,0
1639858380000,5.0919,5.0952,5.0883,5.0889,1795,1639858439999,9139.7602,26,282,1435.5217,0
1639858440000,5.0889,5.0914,5.0889,5.0908,169,1639858499999,860.2754,7,147,748.3096,0
1639858500000,5.0908,5.0916,5.0898,5.0916,131,1639858559999,666.8996,6,110,559.9928,0
1639858560000,5.0945,5.0951,5.0855,5.0855,1190,1639858619999,6061.2147,14,1077,5486.0795,0
1639858620000,5.086,5.086,5.0829,5.0858,465,1639858679999,2364.1753,18,160,813.3505,0
1639858680000,5.087,5.09,5.087,5.09,765,1639858739999,3893.4027,18,759,3862.8657,0
1639858740000,5.0867,5.0867,5.0846,5.0846,204,1639858799999,1037.4657,4,99,503.5797,0
1639858800000,5.0886,5.0886,5.0772,5.0826,603,1639858859999,3062.9793,50,167,848.0133,0
1639858860000,5.0835,5.0877,5.0808,5.0877,349,1639858919999,1773.6985,8,303,1539.8827,0
1639858920000,5.0885,5.09,5.0875,5.0899,920,1639858979999,4681.4705,11,57,290.083,0
1639858980000,5.0906,5.0906,5.0866,5.0874,2016,1639859039999,10258.8408,21,772,3927.6432,0
1639859040000,5.0862,5.0862,5.0806,5.0806,39,1639859099999,198.2822,5,2,10.1706,0
1639859100000,5.0806,5.085,5.0803,5.0834,750,1639859159999,3811.7831,14,197,1001.1914,0
1639859160000,5.0833,5.0833,5.0763,5.0822,874,1639859219999,4440.5478,26,481,2444.1148,0
1639859220000,5.0839,5.0839,5.0782,5.0782,157,1639859279999,797.5217,9,38,193.1511,0
1639859280000,5.0775,5.0802,5.0773,5.0794,1260,1639859339999,6400.0422,14,961,4881.3624,0
1639859340000,5.0796,5.0796,5.0755,5.0771,2308,1639859399999,11718.2787,35,382,1940.1644,0
1639859400000,5.0776,5.0822,5.0768,5.0817,3778,1639859459999,19191.1953,32,3566,18114.2837,0
1639859460000,5.0811,5.0811,5.074,5.0783,2023,1639859519999,10276.0997,36,299,1518.5579,0
1639859520000,5.0793,5.0822,5.0793,5.0809,537,1639859579999,2728.2569,9,347,1762.8038,0
1639859580000,5.0801,5.084,5.0778,5.082,1365,1639859639999,6934.8259,18,383,1946.0259,0
1639859640000,5.0836,5.0836,5.0795,5.0805,658,1639859699999,3342.9856,17,490,2489.5192,0
1639859700000,5.0805,5.094,5.0791,5.094,2627,1639859759999,13364.21,50,1960,9975.1254,0
1639859760000,5.0917,5.0986,5.0917,5.0917,1132,1639859819999,5766.9373,21,837,4264.1638,0
1639859820000,5.0923,5.0925,5.0827,5.0835,1211,1639859879999,6162.4358,22,942,4794.3193,0
1639859880000,5.0832,5.0868,5.0832,5.0852,970,1639859939999,4932.3014,16,336,1708.134,0
1639859940000,5.0833,5.0899,5.0808,5.0899,923,1639859999999,4691.3029,25,403,2048.8513,0
1639860000000,5.0917,5.092,5.0834,5.0835,132,1639860059999,671.6951,8,41,208.5454,0
1639860060000,5.0834,5.0834,5.0815,5.083,838,1639860119999,4259.4622,11,767,3898.6303,0
1639860120000,5.0865,5.0865,5.0856,5.0856,34,1639860179999,172.9176,2,8,40.692,0
1639860180000,5.0859,5.088,5.085,5.0857,2398,1639860239999,12195.8005,18,2166,11016.0805,0
1639860240000,5.0863,5.0874,5.0827,5.0828,247,1639860299999,1255.7364,8,128,650.6182,0
1639860300000,5.0817,5.0904,5.0805,5.0904,509,1639860359999,2587.6629,12,373,1896.2348,0
1639860360000,5.0886,5.0886,5.082,5.0837,482,1639860419999,2450.3654,7,413,2099.5408,0
1639860420000,5.0836,5.0836,5.0715,5.0715,10476,1639860479999,53161.0224,58,30,152.4176,0
1639860480000,5.0762,5.0822,5.0729,5.0822,2838,1639860539999,14409.0773,26,917,4656.7713,0
1639860540000,5.0798,5.0831,5.0789,5.0824,537,1639860599999,2728.4882,12,86,437.0836,0
1639860600000,5.082,5.0939,5.082,5.0848,2101,1639860659999,10689.6693,40,942,4790.0023,0
1639860660000,5.0912,5.094,5.0833,5.0849,940,1639860719999,4784.0454,25,517,2632.626,0
1639860720000,5.0846,5.0869,5.0826,5.0869,616,1639860779999,3132.6435,17,540,2746.2865,0
1639860780000,5.0874,5.0878,5.0847,5.0866,1066,1639860839999,5422.6776,16,379,1927.9024,0
1639860840000,5.088,5.0889,5.0845,5.0849,362,1639860899999,1841.2644,17,322,1637.828,0
1639860900000,5.0875,5.0942,5.0875,5.0942,325,1639860959999,1653.9165,12,293,1490.9789,0
1639860960000,5.094,5.096,5.0932,5.0944,904,1639861019999,4605.1479,19,815,4151.7575,0
1639861020000,5.0955,5.0986,5.0896,5.0935,3510,1639861079999,17889.3963,33,1940,9888.8715,0
1639861080000,5.0909,5.0948,5.0904,5.0931,283,1639861139999,1441.0781,7,103,524.5717,0
1639861140000,5.0931,5.0973,5.0926,5.0973,1422,1639861199999,7244.3285,18,884,4504.4365,0
1639861200000,5.0959,5.0981,5.0935,5.0977,483,1639861259999,2461.7076,17,72,366.9689,0
1639861260000,5.0948,5.0955,5.0929,5.0945,266,1639861319999,1355.0969,8,125,636.6745,0
1639861320000,5.0943,5.0965,5.092,5.0921,3783,1639861379999,19269.145,19,1066,5431.2459,0
1639861380000,5.0943,5.0979,5.093,5.0979,4023,1639861439999,20499.2621,26,2801,14273.1847,0
1639861440000,5.0957,5.0966,5.094,5.0963,519,1639861499999,2644.5132,13,200,1019.218,0
1639861500000,5.0956,5.0997,5.0942,5.0996,2002,1639861559999,10203.013,24,1119,5704.436,0
1639861560000,5.0983,5.1019,5.0982,5.1018,3857,1639861619999,19671.7381,46,2942,15005.9367,0
1639861620000,5.1018,5.1052,5.1,5.1,1816,1639861679999,9268.4785,38,439,2239.9704,0
1639861680000,5.1,5.1,5.0955,5.0973,812,1639861739999,4140.4048,16,66,336.4218,0
1639861740000,5.0966,5.1054,5.0966,5.1032,4244,1639861799999,21658.8296,40,1781,9088.7149,0
1639861800000,5.1008,5.1009,5.0981,5.0994,496,1639861859999,2529.7264,9,19,96.8829,0
1639861860000,5.0999,5.1009,5.0999,5.0999,393,1639861919999,2004.3308,8,7,35.7014,0
1639861920000,5.097,5.1,5.0969,5.0999,799,1639861979999,4073.0722,11,375,1911.4373,0
1639861980000,5.0965,5.0989,5.0949,5.0981,1189,1639862039999,6058.7205,14,748,3811.1647,0
1639862040000,5.0979,5.0979,5.0912,5.0925,214,1639862099999,1090.3244,7,11,56.0175,0
1639862100000,5.0904,5.0904,5.0824,5.086,1318,1639862159999,6704.4059,41,14,71.2442,0
1639862160000,5.0849,5.085,5.0743,5.0773,1872,1639862219999,9507.6205,51,1144,5811.7514,0
1639862220000,5.081,5.081,5.074,5.0741,894,1639862279999,4537.5903,16,365,1852.804,0
1639862280000,5.074,5.074,5.0676,5.072,910,1639862339999,4614.6241,54,59,299.0856,0
1639862340000,5.0726,5.0788,5.072,5.0786,469,1639862399999,2380.3204,10,186,943.7039,0
1639862400000,5.0801,5.081,5.0779,5.0779,1556,1639862459999,7905.7279,12,356,1808.5341,0
1639862460000,5.0779,5.0779,5.0735,5.0754,565,1639862519999,2867.2999,12,0,0,0
1639862520000,5.0791,5.0824,5.0789,5.0789,779,1639862579999,3957.3244,11,717,3642.324,0
1639862580000,5.0799,5.0821,5.0737,5.0737,1000,1639862639999,5077.1473,8,202,1026.489,0
1639862640000,5.0745,5.0819,5.0745,5.0807,1413,1639862699999,7173.9036,11,1390,7057.0589,0
1639862700000,5.0815,5.0841,5.0791,5.0791,4091,1639862759999,20792.6913,26,2267,11521.9545,0
1639862760000,5.0774,5.0811,5.077,5.0811,353,1639862819999,1792.531,6,266,1350.8124,0
1639862820000,5.0818,5.0851,5.0818,5.0844,208,1639862879999,1057.5775,9,113,574.5025,0
1639862880000,5.0844,5.0855,5.0844,5.085,813,1639862939999,4134.0254,5,795,4042.4954,0
1639862940000,5.086,5.0897,5.086,5.0896,357,1639862999999,1816.5793,13,357,1816.5793,0
1639863000000,5.0898,5.0979,5.0898,5.0928,1416,1639863059999,7213.7661,44,626,3188.0102,0
1639863060000,5.0932,5.0958,5.0874,5.0877,550,1639863119999,2800.7547,15,430,2189.6647,0
1639863120000,5.0887,5.0928,5.084,5.084,6742,1639863179999,34295.5815,24,275,1400.52,0
1639863180000,5.0923,5.094,5.0905,5.0905,600,1639863239999,3055.2579,14,266,1354.6988,0
1639863240000,5.089,5.0947,5.089,5.0947,184,1639863299999,937.1208,3,144,733.5608,0
1639863300000,5.0944,5.102,5.0944,5.102,1320,1639863359999,6731.8576,31,1320,6731.8576,0
1639863360000,5.102,5.1025,5.0959,5.0959,3805,1639863419999,19405.183,25,218,1112.2112,0
1639863420000,5.0986,5.1025,5.0986,5.102,518,1639863479999,2642.8621,5,15,76.5297,0
1639863480000,5.1033,5.1033,5.1,5.1008,204,1639863539999,1040.8012,8,71,362.2843,0
1639863540000,5.098,5.1023,5.098,5.1014,1004,1639863599999,5120.6126,11,557,2841.0109,0
1639863600000,5.1006,5.1092,5.1,5.1092,1430,1639863659999,7301.8247,61,816,4167.4887,0
1639863660000,5.1072,5.1072,5.1,5.1071,11375,1639863719999,58024.8553,28,8781,44785.2687,0
1639863720000,5.1065,5.1065,5.1011,5.1011,512,1639863779999,2612.7074,15,121,617.5436,0
1639863780000,5.1,5.1049,5.0976,5.1049,1309,1639863839999,6674.7357,13,491,2503.1684,0
1639863840000,5.1,5.1,5.0901,5.0922,1725,1639863899999,8790.0866,28,654,3330.5167,0
1639863900000,5.09,5.0921,5.0894,5.0908,733,1639863959999,3730.958,17,286,1455.6224,0
1639863960000,5.093,5.0942,5.093,5.0942,145,1639864019999,738.581,6,121,616.337,0
1639864020000,5.0959,5.096,5.0895,5.0902,248,1639864079999,1263.1924,10,104,529.722,0
1639864080000,5.0927,5.0944,5.0917,5.0928,114,1639864139999,580.539,9,24,122.242,0
1639864140000,5.0917,5.0959,5.09,5.0946,860,1639864199999,4379.9172,12,504,2566.6751,0
1639864200000,5.0932,5.0938,5.0896,5.0938,222,1639864259999,1130.5591,14,181,921.7722,0
1639864260000,5.0938,5.0972,5.0938,5.0954,93,1639864319999,473.8309,8,89,453.4557,0
1639864320000,5.0912,5.0938,5.0912,5.0916,268,1639864379999,1364.8617,10,2,10.1876,0
1639864380000,5.097,5.097,5.094,5.094,88,1639864439999,448.3448,5,5,25.485,0
1639864440000,5.0956,5.0972,5.0956,5.0972,308,1639864499999,1569.7062,5,224,1141.6758,0
1639864500000,5.0966,5.0989,5.0966,5.0989,339,1639864559999,1727.9089,10,337,1717.7139,0
1639864560000,5.0997,5.1024,5.0952,5.0957,1057,1639864619999,5390.0942,19,1021,5206.6293,0
1639864620000,5.0973,5.1023,5.0962,5.0962,1229,1639864679999,6267.6703,15,873,4452.6921,0
1639864680000,5.0996,5.101,5.0996,5.0998,98,1639864739999,499.8246,4,48,244.8246,0
1639864740000,5.0998,5.1039,5.0998,5.1039,116,1639864799999,591.784,12,94,479.5361,0
1639864800000,5.1014,5.1014,5.0977,5.0977,667,1639864859999,3400.9153,7,665,3390.7125,0
1639864860000,5.1006,5.1038,5.1006,5.1022,95,1639864919999,484.7814,7,92,469.4754,0
1639864920000,5.1033,5.1033,5.0983,5.1033,182,1639864979999,928.086,7,135,688.3005,0
1639864980000,5.1032,5.1032,5.1008,5.102,275,1639865039999,1403.0384,7,85,433.6209,0
1639865040000,5.1021,5.1027,5.099,5.0993,86,1639865099999,438.7076,8,47,239.8196,0
1639865100000,5.1005,5.1005,5.0945,5.1005,1048,1639865159999,5341.1457,14,180,918.0345,0
1639865160000,5.1005,5.1039,5.1005,5.1015,1031,1639865219999,5260.4425,12,491,2504.3917,0
1639865220000,5.1025,5.1047,5.1023,5.103,555,1639865279999,2832.4454,10,321,1638.3856,0
1639865280000,5.1036,5.1036,5.1034,5.1036,721,1639865339999,3679.6463,15,669,3414.2695,0
1639865340000,5.105,5.116,5.105,5.1142,5352,1639865399999,27353.4313,82,4719,24116.1365,0
1639865400000,5.116,5.124,5.116,5.1235,1906,1639865459999,9762.3499,86,1419,7267.304,0
1639865460000,5.1241,5.1344,5.1241,5.1344,3535,1639865519999,18129.8346,126,3365,17257.3869,0
1639865520000,5.1344,5.1462,5.1344,5.1383,6260,1639865579999,32179.1218,172,3414,17550.3395,0
1639865580000,5.1387,5.1387,5.1211,5.1211,3389,1639865639999,17384.4063,56,1690,8671.3339,0
1639865640000,5.1262,5.13,5.1216,5.1216,383,1639865699999,1964.3122,13,252,1292.5073,0
1639865700000,5.1214,5.1278,5.1214,5.123,4036,1639865759999,20688.8014,39,1011,5182.1275,0
1639865760000,5.1255,5.1367,5.1255,5.134,1803,1639865819999,9250.6794,30,1581,8111.791,0
1639865820000,5.135,5.1394,5.1274,5.1274,771,1639865879999,3957.3004,21,578,2966.6078,0
1639865880000,5.1271,5.1307,5.127,5.1288,1917,1639865939999,9828.7967,24,347,1779.3477,0
1639865940000,5.127,5.127,5.125,5.125,1153,1639865999999,5911.1447,8,93,476.6537,0
1639866000000,5.1242,5.1323,5.1242,5.1307,1236,1639866059999,6336.1405,14,967,4956.393,0
1639866060000,5.1311,5.1354,5.1311,5.1329,484,1639866119999,2484.3215,10,273,1401.3434,0
1639866120000,5.1365,5.1365,5.1296,5.133,447,1639866179999,2293.6504,16,156,800.8229,0
1639866180000,5.133,5.1359,5.133,5.133,1212,1639866239999,6221.345,10,27,138.6448,0
1639866240000,5.1313,5.1314,5.1281,5.1281,3085,1639866299999,15824.9312,23,1849,9486.5642,0
1639866300000,5.1281,5.1284,5.1231,5.1284,2603,1639866359999,13347.3005,12,0,0,0
1639866360000,5.1312,5.1312,5.1222,5.1222,343,1639866419999,1757.921,7,132,677.1051,0
1639866420000,5.125,5.1262,5.1242,5.1262,115,1639866479999,589.4162,4,94,481.8,0
1639866480000,5.1294,5.1299,5.1224,5.1224,1341,1639866539999,6874.7496,12,489,2508.2776,0
1639866540000,5.1222,5.1273,5.1191,5.1273,3048,1639866599999,15606.1208,24,2631,13470.7433,0
1639866600000,5.1271,5.1271,5.1245,5.125,95,1639866659999,487.0117,6,78,399.8896,0
1639866660000,5.125,5.1256,5.1201,5.1236,300,1639866719999,1536.7097,10,52,266.3284,0
1639866720000,5.1239,5.1247,5.1206,5.1206,682,1639866779999,3494.8757,10,660,3382.1897,0
1639866780000,5.1189,5.121,5.1178,5.1204,210,1639866839999,1074.8879,5,2,10.2408,0
1639866840000,5.1179,5.1192,5.1179,5.1192,341,1639866899999,1745.5669,4,339,1735.3311,0
1639866900000,5.1191,5.1193,5.1175,5.1193,694,1639866959999,3552.0993,11,318,1627.9123,0
1639866960000,5.1192,5.1192,5.1192,5.1192,100,1639867019999,511.92,1,0,0,0
1639867020000,5.119,5.1194,5.1176,5.1176,298,1639867079999,1525.2168,7,111,568.2166,0
1639867080000,5.1174,5.1174,5.1114,5.1114,799,1639867139999,4085.9724,40,0,0,0
1639867140000,5.1109,5.1109,5.1085,5.109,1288,1639867199999,6580.3653,22,429,2191.7724,0
1639867200000,5.1087,5.1096,5.1072,5.1075,1840,1639867259999,9398.3263,14,534,2727.7485,0
1639867260000,5.1074,5.1098,5.1073,5.1076,1258,1639867319999,6425.0962,11,20,102.196,0
1639867320000,5.1099,5.1099,5.1098,5.1098,17,1639867379999,86.8672,2,17,86.8672,0
1639867380000,5.1095,5.1095,5.1066,5.1066,131,1639867439999,669.2253,7,85,434.2991,0
1639867440000,5.1066,5.1066,5.1047,5.1047,356,1639867499999,1817.7446,19,250,1276.5616,0
1639867500000,5.1046,5.1046,5.1029,5.1042,409,1639867559999,2087.2626,25,35,178.653,0
1639867560000,5.1033,5.1034,5.1005,5.1005,428,1639867619999,2183.433,25,7,35.7195,0
1639867620000,5.101,5.101,5.0989,5.0996,419,1639867679999,2136.8068,27,227,1157.5862,0
1639867680000,5.0995,5.0995,5.0959,5.0959,752,1639867739999,3832.9929,30,276,1406.7264,0
1639867740000,5.0958,5.0958,5.0887,5.0913,8254,1639867799999,42019.2535,91,1824,9285.2108,0
1639867800000,5.0932,5.0985,5.0932,5.0956,1679,1639867859999,8555.6632,32,1591,8107.4544,0
1639867860000,5.0951,5.0967,5.0941,5.0946,1487,1639867919999,7577.2735,14,7,35.6757,0
1639867920000,5.0962,5.0977,5.0941,5.0955,866,1639867979999,4412.0648,13,214,1090.5874,0
1639867980000,5.094,5.0968,5.0933,5.0963,174,1639868039999,886.5141,6,76,387.3021,0
1639868040000,5.0934,5.0943,5.0934,5.0935,111,1639868099999,565.4274,6,35,178.2725,0
1639868100000,5.0943,5.0998,5.0943,5.0973,2168,1639868159999,11051.2517,21,2013,10261.2728,0
1639868160000,5.0965,5.0994,5.0913,5.0914,520,1639868219999,2648.6546,22,4,20.38,0
1639868220000,5.0906,5.0975,5.0851,5.0973,876,1639868279999,4461.5337,37,489,2492.106,0
1639868280000,5.0939,5.095,5.0939,5.095,396,1639868339999,2017.6156,5,0,0,0
1639868340000,5.0915,5.0955,5.0904,5.0955,177,1639868399999,901.2532,5,129,656.8722,0
1639868400000,5.0904,5.0961,5.0904,5.0961,31,1639868459999,157.9161,3,21,107.0121,0
1639868460000,5.0894,5.0936,5.0827,5.0853,10225,1639868519999,52011.8154,79,5525,28106.8758,0
1639868520000,5.0867,5.0926,5.0864,5.0893,497,1639868579999,2528.8497,10,497,2528.8497,0
1639868580000,5.089,5.0891,5.0802,5.0825,502,1639868639999,2551.881,31,129,656.4434,0
1639868640000,5.0893,5.0983,5.085,5.0983,2563,1639868699999,13043.0646,27,2164,11013.3117,0
1639868700000,5.0986,5.1033,5.0977,5.1001,903,1639868759999,4605.3307,30,819,4177.0273,0
1639868760000,5.1039,5.104,5.0937,5.0959,786,1639868819999,4006.3746,20,327,1665.9079,0
1639868820000,5.096,5.096,5.0933,5.0933,1667,1639868879999,8491.2192,10,11,56.056,0
1639868880000,5.0954,5.1071,5.0918,5.1071,1472,1639868939999,7508.3889,37,1343,6851.1795,0
1639868940000,5.1081,5.1118,5.1066,5.1066,846,1639868999999,4322.1666,20,835,4265.994,0
1639869000000,5.1099,5.1225,5.1099,5.12,1755,1639869059999,8982.5739,72,1422,7277.5319,0
1639869060000,5.1182,5.13,5.1182,5.1273,4546,1639869119999,23305.742,93,1614,8274.8257,0
1639869120000,5.1299,5.1304,5.1106,5.1239,1083,1639869179999,5545.8666,26,793,4062.5846,0
1639869180000,5.124,5.1274,5.1205,5.1205,258,1639869239999,1322.022,13,200,1024.8581,0
1639869240000,5.1243,5.1349,5.1217,5.1217,5759,1639869299999,29547.8026,96,3562,18275.4031,0
1639869300000,5.1248,5.1264,5.1173,5.1173,385,1639869359999,1971.3652,19,126,645.512,0
1639869360000,5.1165,5.122,5.1138,5.12,1981,1639869419999,10140.6572,20,1340,6857.844,0
1639869420000,5.1179,5.1179,5.1025,5.1112,1929,1639869479999,9850.7564,53,1003,5121.1456,0
1639869480000,5.1098,5.1098,5.1031,5.1094,934,1639869539999,4771.6108,16,34,173.6412,0
1639869540000,5.1098,5.1175,5.1098,5.1118,1163,1639869599999,5947.8237,23,829,4239.9255,0
1639869600000,5.1171,5.1251,5.1171,5.1251,720,1639869659999,3685.2754,17,700,3582.7894,0
1639869660000,5.1252,5.1297,5.1219,5.1266,4279,1639869719999,21923.6559,58,1803,9238.1975,0
1639869720000,5.1258,5.134,5.1255,5.13,1349,1639869779999,6920.9686,26,1047,5372.4916,0
1639869780000,5.1323,5.1378,5.1323,5.1373,1675,1639869839999,8603.8881,55,1630,8372.8131,0
1639869840000,5.1359,5.1434,5.1359,5.1383,3547,1639869899999,18232.8475,78,1026,5274.1086,0
1639869900000,5.1381,5.1381,5.1285,5.136,262,1639869959999,1345.2884,19,83,426.07,0
1639869960000,5.1384,5.139,5.1331,5.1331,700,1639870019999,3595.9251,14,399,2049.5827,0
1639870020000,5.1341,5.1341,5.127,5.1298,373,1639870079999,1913.916,9,360,1847.2163,0
1639870080000,5.1291,5.1371,5.1291,5.13,837,1639870139999,4297.1179,14,486,2495.1608,0
1639870140000,5.1345,5.1345,5.13,5.13,563,1639870199999,2888.7196,12,0,0,0
1639870200000,5.132,5.132,5.1289,5.1316,83,1639870259999,425.8506,9,67,343.7684,0
1639870260000,5.1304,5.1304,5.1138,5.1153,1658,1639870319999,8488.1897,48,565,2895.9203,0
1639870320000,5.1134,5.1134,5.1079,5.1105,1118,1639870379999,5713.4275,40,149,761.0926,0
1639870380000,5.11,5.1153,5.1066,5.1153,1467,1639870439999,7495.6374,16,323,1650.8887,0
